Player name,Position,Win,Loss,Earned run Average,Games played,Games Started,Complete Game,Shutout,Save,Save Opportunity,Innings pitched,hit,run,earned run,home run,Hit Batsmen,base on balls,Strikeouts,WHIP,AVG
D Moore,P,43.0,40.0,3.67,416.0,4.0,0.0,0.0,89.0,89.0,654.2,698.0,308.0,267.0,53.0,8.0,186.0,416.0,1.35,0.276
J Duryea,P,59.0,67.0,3.45,143.0,130.0,104.0,5.0,3.0,0.0,1088.0,1101.0,669.0,417.0,41.0,56.0,349.0,416.0,1.33,0.254
V Romo,P,32.0,33.0,3.36,335.0,32.0,4.0,1.0,52.0,61.0,645.2,569.0,269.0,241.0,61.0,8.0,280.0,416.0,1.31,0.239
L Webb,P,31.0,20.0,3.51,81.0,78.0,0.0,0.0,0.0,0.0,440.2,411.0,196.0,172.0,31.0,23.0,125.0,416.0,1.22,0.247
E Karger,P,48.0,67.0,2.79,165.0,123.0,81.0,9.0,3.0,0.0,1091.2,1012.0,471.0,338.0,12.0,35.0,314.0,415.0,1.21,0.246
M Montgomery,P,23.0,34.0,3.84,183.0,70.0,2.0,2.0,3.0,4.0,541.0,524.0,252.0,231.0,58.0,33.0,204.0,415.0,1.35,0.256
J Patterson,P,18.0,25.0,4.32,88.0,78.0,2.0,1.0,1.0,1.0,454.1,435.0,226.0,218.0,60.0,19.0,179.0,415.0,1.35,0.251
S Newcomb,P,26.0,24.0,4.52,161.0,58.0,0.0,0.0,2.0,5.0,406.0,379.0,215.0,204.0,49.0,15.0,219.0,414.0,1.47,0.245
D May,P,26.0,43.0,5.16,161.0,97.0,7.0,3.0,0.0,2.0,660.2,746.0,411.0,379.0,123.0,6.0,212.0,414.0,1.45,0.283
J Eickhoff,P,21.0,33.0,4.5,86.0,81.0,0.0,0.0,1.0,1.0,464.0,477.0,253.0,232.0,81.0,21.0,137.0,413.0,1.32,0.265
S Jones,P,54.0,57.0,3.96,260.0,101.0,33.0,4.0,12.0,0.0,920.0,909.0,479.0,405.0,89.0,37.0,413.0,413.0,1.44,0.258
S Service,P,20.0,22.0,4.99,338.0,1.0,0.0,0.0,16.0,26.0,416.1,435.0,244.0,231.0,56.0,26.0,182.0,413.0,1.48,0.272
J Hoerner,P,39.0,34.0,2.99,493.0,0.0,0.0,0.0,99.0,124.0,562.2,519.0,213.0,187.0,50.0,18.0,181.0,412.0,1.24,0.249
G Braxton,P,50.0,53.0,4.13,282.0,71.0,28.0,2.0,32.0,0.0,938.0,1014.0,530.0,430.0,38.0,21.0,276.0,412.0,1.38,0.278
M Guerrier,P,27.0,35.0,3.52,555.0,3.0,0.0,0.0,6.0,30.0,623.0,580.0,263.0,244.0,69.0,19.0,206.0,411.0,1.26,0.247
M Kennedy,P,42.0,55.0,3.84,249.0,127.0,48.0,7.0,4.0,0.0,961.0,928.0,484.0,410.0,67.0,20.0,495.0,411.0,1.48,0.253
C Brown,P,89.0,93.0,4.26,434.0,130.0,62.0,8.0,64.0,0.0,1485.2,1740.0,830.0,704.0,84.0,20.0,368.0,410.0,1.42,0.291
G Lucas,P,29.0,44.0,3.01,409.0,18.0,0.0,0.0,63.0,63.0,669.0,618.0,273.0,224.0,41.0,7.0,227.0,410.0,1.26,0.249
M Adams,P,21.0,20.0,2.41,408.0,0.0,0.0,0.0,4.0,24.0,407.1,316.0,122.0,109.0,33.0,6.0,126.0,409.0,1.09,0.21
J Niemann,P,40.0,26.0,4.08,97.0,92.0,4.0,3.0,0.0,0.0,544.1,523.0,264.0,247.0,65.0,24.0,177.0,409.0,1.29,0.251
M Rzepczynski,P,14.0,27.0,3.89,506.0,23.0,0.0,0.0,2.0,21.0,434.2,419.0,218.0,188.0,36.0,25.0,205.0,409.0,1.44,0.255
P Borbon,P,69.0,39.0,3.52,593.0,4.0,0.0,0.0,79.0,85.0,1026.2,1098.0,436.0,401.0,63.0,28.0,251.0,409.0,1.31,0.28
B James,P,64.0,71.0,3.2,203.0,146.0,68.0,9.0,4.0,0.0,1179.2,1110.0,559.0,420.0,16.0,48.0,578.0,408.0,1.43,0.257
D Schwall,P,49.0,48.0,3.72,172.0,103.0,18.0,5.0,4.0,0.0,743.0,710.0,367.0,307.0,50.0,27.0,391.0,408.0,1.48,0.257
J Hardin,P,43.0,32.0,3.18,164.0,100.0,28.0,7.0,4.0,7.0,751.2,691.0,302.0,266.0,70.0,23.0,202.0,408.0,1.19,0.244
D Stanhouse,P,38.0,54.0,3.84,294.0,66.0,11.0,2.0,64.0,65.0,760.1,707.0,359.0,324.0,48.0,16.0,455.0,408.0,1.53,0.252
G Hibbard,P,57.0,50.0,4.05,165.0,158.0,11.0,1.0,1.0,1.0,990.0,1051.0,511.0,446.0,86.0,22.0,288.0,408.0,1.35,0.275
B Butler,P,23.0,35.0,4.21,134.0,86.0,10.0,5.0,1.0,1.0,591.2,555.0,304.0,277.0,65.0,6.0,312.0,408.0,1.47,0.25
A Ogando,P,33.0,19.0,3.5,284.0,48.0,1.0,1.0,4.0,15.0,504.1,442.0,211.0,196.0,53.0,20.0,186.0,408.0,1.25,0.236
L Lancaster,P,41.0,28.0,4.05,323.0,39.0,3.0,1.0,22.0,22.0,703.2,715.0,345.0,317.0,60.0,11.0,261.0,408.0,1.39,0.265
M Harrison,P,50.0,35.0,4.21,135.0,103.0,7.0,4.0,2.0,3.0,668.1,704.0,337.0,313.0,72.0,9.0,234.0,408.0,1.4,0.273
R Moret,P,47.0,27.0,3.66,168.0,82.0,24.0,5.0,12.0,13.0,723.1,656.0,322.0,294.0,61.0,11.0,339.0,408.0,1.38,0.245
G Stephenson,P,39.0,39.0,4.55,123.0,104.0,6.0,2.0,0.0,0.0,651.1,662.0,347.0,329.0,91.0,34.0,237.0,408.0,1.38,0.267
J Petty,P,67.0,78.0,3.68,207.0,153.0,76.0,6.0,4.0,0.0,1208.1,1286.0,605.0,494.0,77.0,16.0,296.0,407.0,1.31,0.275
B Wilson,P,24.0,25.0,3.3,394.0,0.0,0.0,0.0,172.0,201.0,382.0,343.0,149.0,140.0,22.0,13.0,175.0,407.0,1.36,0.239
J Johnson,P,26.0,33.0,3.9,214.0,61.0,9.0,2.0,9.0,9.0,602.2,585.0,294.0,261.0,60.0,5.0,250.0,407.0,1.39,0.256
R Camp,P,56.0,49.0,3.37,414.0,65.0,5.0,0.0,57.0,57.0,942.1,970.0,420.0,353.0,72.0,21.0,336.0,407.0,1.39,0.27
E Daily,RF,66.0,70.0,3.39,151.0,139.0,132.0,6.0,1.0,0.0,1237.2,1217.0,780.0,466.0,39.0,37.0,380.0,407.0,1.29,0.514
J Ray,P,43.0,30.0,3.61,308.0,20.0,1.0,0.0,25.0,39.0,617.2,541.0,271.0,248.0,52.0,12.0,271.0,407.0,1.31,0.238
C Knebel,P,13.0,16.0,3.26,312.0,4.0,0.0,0.0,72.0,92.0,306.2,237.0,122.0,111.0,34.0,11.0,143.0,407.0,1.24,0.211
K Dayley,P,33.0,45.0,3.64,385.0,33.0,0.0,0.0,39.0,39.0,573.2,564.0,273.0,232.0,42.0,8.0,225.0,406.0,1.38,0.261
S Ridzik,P,39.0,38.0,3.79,314.0,48.0,4.0,1.0,11.0,0.0,782.2,709.0,392.0,330.0,94.0,36.0,351.0,406.0,1.35,0.243
K Yates,P,12.0,17.0,3.6,301.0,0.0,0.0,0.0,57.0,67.0,290.1,237.0,126.0,116.0,43.0,21.0,99.0,406.0,1.16,0.218
T Larkin,P,89.0,80.0,2.43,176.0,176.0,172.0,9.0,0.0,0.0,1567.1,1627.0,922.0,424.0,12.0,124.0,0.0,406.0,1.12,
C Nabholz,P,37.0,35.0,3.94,141.0,100.0,4.0,2.0,0.0,0.0,611.2,542.0,289.0,268.0,41.0,20.0,278.0,405.0,1.34,0.24
N Vincent,P,23.0,23.0,3.3,412.0,2.0,0.0,0.0,7.0,22.0,411.2,362.0,158.0,151.0,43.0,15.0,105.0,405.0,1.13,0.236
H Irabu,P,34.0,35.0,5.15,126.0,80.0,4.0,2.0,16.0,20.0,514.0,547.0,308.0,294.0,91.0,18.0,175.0,405.0,1.4,0.272
J Aker,P,47.0,45.0,3.28,495.0,0.0,0.0,0.0,123.0,146.0,746.0,679.0,312.0,272.0,63.0,40.0,274.0,404.0,1.28,0.247
J Santiago,P,34.0,29.0,3.74,163.0,65.0,16.0,3.0,8.0,8.0,556.0,518.0,265.0,231.0,57.0,11.0,200.0,404.0,1.29,0.246
E Wells,P,68.0,69.0,4.65,291.0,140.0,54.0,7.0,13.0,0.0,1232.1,1417.0,750.0,637.0,78.0,12.0,468.0,403.0,1.53,0.291
A Griffin,P,34.0,21.0,4.34,88.0,85.0,2.0,2.0,0.0,0.0,478.2,437.0,240.0,231.0,94.0,18.0,147.0,403.0,1.22,0.24
G McConnell,P,41.0,51.0,2.6,133.0,98.0,58.0,5.0,4.0,0.0,842.0,739.0,358.0,243.0,21.0,24.0,242.0,403.0,1.17,0.24
T Wilks,P,59.0,30.0,3.26,385.0,44.0,22.0,5.0,46.0,0.0,913.0,832.0,364.0,331.0,76.0,11.0,283.0,403.0,1.22,0.244
S Camp,P,29.0,33.0,4.41,541.0,0.0,0.0,0.0,12.0,31.0,592.1,682.0,321.0,290.0,65.0,35.0,176.0,403.0,1.45,0.292
J Ross,P,26.0,28.0,4.26,98.0,76.0,0.0,0.0,0.0,2.0,443.1,449.0,228.0,210.0,59.0,23.0,141.0,403.0,1.33,0.262
F V?zquez,P,17.0,13.0,2.61,323.0,0.0,0.0,0.0,89.0,103.0,330.2,254.0,109.0,96.0,22.0,16.0,101.0,402.0,1.07,0.207
H Gregg,P,40.0,48.0,4.56,200.0,115.0,27.0,4.0,9.0,0.0,827.0,805.0,489.0,419.0,41.0,29.0,443.0,401.0,1.51,0.253
A Benes,P,29.0,28.0,4.59,115.0,70.0,5.0,1.0,1.0,2.0,494.0,493.0,284.0,252.0,59.0,14.0,220.0,401.0,1.44,0.263
B Raymond,P,45.0,57.0,2.49,136.0,95.0,58.0,9.0,2.0,0.0,854.2,724.0,360.0,236.0,15.0,33.0,282.0,401.0,1.18,0.235
T Saito,P,21.0,15.0,2.34,338.0,0.0,0.0,0.0,84.0,100.0,338.0,250.0,99.0,88.0,25.0,14.0,108.0,400.0,1.06,0.204
R Rincon,P,21.0,24.0,3.59,565.0,0.0,0.0,0.0,21.0,38.0,443.2,384.0,200.0,177.0,41.0,11.0,201.0,400.0,1.32,0.233
D Murray,P,53.0,50.0,3.85,518.0,1.0,0.0,0.0,60.0,60.0,902.1,976.0,448.0,386.0,40.0,14.0,329.0,400.0,1.45,0.282
B Taylor,P,50.0,36.0,3.17,100.0,84.0,83.0,3.0,4.0,0.0,799.2,811.0,456.0,282.0,11.0,15.0,165.0,376.0,1.22,0.508
B Thigpen,P,31.0,36.0,3.43,448.0,0.0,0.0,0.0,201.0,201.0,568.2,537.0,237.0,217.0,56.0,23.0,238.0,376.0,1.36,0.252
C Fischer,P,46.0,50.0,4.61,191.0,105.0,31.0,3.0,11.0,0.0,823.0,900.0,473.0,422.0,53.0,11.0,372.0,376.0,1.55,0.277
B Duckworth,P,23.0,34.0,5.28,134.0,84.0,0.0,0.0,1.0,1.0,511.0,552.0,326.0,300.0,63.0,34.0,228.0,376.0,1.53,0.277
G Bell,P,43.0,79.0,2.85,160.0,124.0,92.0,17.0,4.0,0.0,1086.0,1010.0,471.0,344.0,15.0,18.0,305.0,376.0,1.21,0.254
P B?ez,P,21.0,15.0,3.08,362.0,0.0,0.0,0.0,3.0,18.0,362.2,277.0,144.0,124.0,40.0,10.0,124.0,376.0,1.11,0.207
J Meyer,P,24.0,34.0,3.92,202.0,24.0,4.0,0.0,21.0,0.0,455.0,385.0,225.0,198.0,48.0,10.0,244.0,375.0,1.38,0.23
J Motte,P,27.0,15.0,3.3,444.0,0.0,0.0,0.0,60.0,79.0,397.2,334.0,158.0,146.0,49.0,16.0,125.0,375.0,1.15,0.228
B League,P,27.0,35.0,3.65,498.0,0.0,0.0,0.0,74.0,104.0,532.0,520.0,251.0,216.0,41.0,27.0,185.0,375.0,1.33,0.258
L LaGrow,P,34.0,55.0,4.11,309.0,67.0,19.0,2.0,54.0,55.0,779.0,814.0,421.0,356.0,74.0,12.0,312.0,375.0,1.45,0.271
C Chambers,P,48.0,53.0,4.23,189.0,113.0,37.0,7.0,1.0,0.0,897.1,924.0,476.0,422.0,70.0,21.0,361.0,374.0,1.43,0.266
O Grove,P,63.0,73.0,3.78,207.0,152.0,66.0,11.0,4.0,0.0,1176.2,1237.0,595.0,494.0,62.0,29.0,444.0,374.0,1.43,0.272
P Moskau,P,32.0,27.0,4.22,148.0,92.0,7.0,4.0,5.0,5.0,633.2,650.0,315.0,297.0,67.0,6.0,243.0,374.0,1.41,0.268
B Phillips,P,70.0,76.0,4.09,176.0,152.0,120.0,6.0,3.0,0.0,1295.2,1477.0,839.0,589.0,32.0,63.0,363.0,374.0,1.42,0.284
D Hood,P,34.0,35.0,3.79,297.0,72.0,6.0,1.0,6.0,6.0,848.1,840.0,412.0,357.0,57.0,19.0,364.0,374.0,1.42,0.263
A Conley,P,25.0,30.0,4.71,191.0,56.0,0.0,0.0,5.0,10.0,434.0,431.0,236.0,227.0,56.0,28.0,178.0,374.0,1.4,0.262
J Tazawa,P,21.0,26.0,4.12,388.0,4.0,0.0,0.0,4.0,29.0,395.1,413.0,190.0,181.0,49.0,10.0,109.0,374.0,1.32,0.267
D Leone,P,21.0,20.0,3.69,353.0,4.0,0.0,0.0,7.0,25.0,356.0,339.0,164.0,146.0,42.0,6.0,150.0,373.0,1.37,0.251
K Jepsen,P,18.0,33.0,4.0,469.0,0.0,0.0,0.0,27.0,48.0,416.2,400.0,200.0,185.0,37.0,9.0,169.0,373.0,1.37,0.255
F Paulino,P,13.0,34.0,5.22,97.0,65.0,0.0,0.0,0.0,3.0,403.2,455.0,257.0,234.0,51.0,16.0,172.0,373.0,1.55,0.288
F LaCorte,P,23.0,44.0,5.01,253.0,32.0,1.0,0.0,26.0,26.0,490.0,457.0,297.0,273.0,49.0,10.0,258.0,372.0,1.46,0.249
K Schrom,P,51.0,51.0,4.81,176.0,137.0,22.0,3.0,1.0,1.0,900.0,963.0,535.0,481.0,125.0,25.0,320.0,372.0,1.43,0.276
J Habyan,P,26.0,24.0,3.85,348.0,18.0,0.0,0.0,12.0,12.0,532.1,537.0,254.0,228.0,47.0,10.0,186.0,372.0,1.36,0.265
J Borowski,P,22.0,34.0,4.18,423.0,1.0,0.0,0.0,131.0,164.0,454.1,450.0,222.0,211.0,53.0,7.0,177.0,372.0,1.38,0.257
D Coffman,P,72.0,95.0,4.65,472.0,132.0,47.0,8.0,38.0,0.0,1460.1,1782.0,894.0,755.0,92.0,35.0,463.0,372.0,1.54,0.302
F Rodriguez,P,29.0,39.0,5.53,184.0,82.0,3.0,0.0,5.0,6.0,654.0,737.0,444.0,402.0,76.0,21.0,282.0,371.0,1.56,0.286
R Tejeda,P,23.0,27.0,4.42,186.0,53.0,0.0,0.0,0.0,7.0,442.0,397.0,240.0,217.0,47.0,21.0,246.0,371.0,1.45,0.241
J Hughes,P,30.0,26.0,2.96,542.0,0.0,0.0,0.0,12.0,31.0,541.1,480.0,210.0,178.0,47.0,40.0,190.0,371.0,1.24,0.243
C Hensley,P,28.0,34.0,4.0,271.0,49.0,1.0,1.0,10.0,18.0,517.0,471.0,252.0,230.0,39.0,16.0,239.0,371.0,1.37,0.244
J L?pez,P,16.0,38.0,5.43,171.0,58.0,0.0,0.0,25.0,33.0,422.2,456.0,272.0,255.0,65.0,32.0,169.0,371.0,1.48,0.277
R Sheldon,P,38.0,36.0,4.09,160.0,101.0,17.0,4.0,2.0,0.0,724.2,741.0,358.0,329.0,87.0,14.0,207.0,371.0,1.31,0.266
R Nelson,P,29.0,32.0,3.06,135.0,77.0,20.0,7.0,4.0,4.0,636.1,516.0,234.0,216.0,44.0,17.0,190.0,371.0,1.11,0.224
B Fisher,P,36.0,34.0,4.39,222.0,65.0,7.0,4.0,23.0,23.0,640.0,638.0,341.0,312.0,70.0,11.0,252.0,370.0,1.39,0.261
B Havens,P,24.0,37.0,4.81,205.0,61.0,6.0,2.0,3.0,3.0,590.2,624.0,336.0,316.0,76.0,5.0,246.0,370.0,1.47,0.272
H Fischer,P,30.0,39.0,4.23,168.0,77.0,14.0,5.0,7.0,0.0,546.2,587.0,310.0,257.0,60.0,17.0,174.0,369.0,1.39,0.275
C Ogea,P,37.0,35.0,4.88,129.0,94.0,3.0,1.0,0.0,0.0,632.2,672.0,364.0,343.0,93.0,23.0,214.0,369.0,1.4,0.272
B Donnelly,P,32.0,10.0,3.22,386.0,0.0,0.0,0.0,6.0,16.0,385.1,326.0,153.0,138.0,35.0,19.0,154.0,369.0,1.25,0.228
B Kipper,P,27.0,37.0,4.34,271.0,45.0,1.0,1.0,11.0,11.0,562.0,527.0,301.0,271.0,81.0,12.0,217.0,369.0,1.32,0.247
A Donald,P,65.0,33.0,3.52,153.0,115.0,54.0,6.0,1.0,0.0,932.1,907.0,432.0,365.0,66.0,8.0,369.0,369.0,1.37,0.253
C Quantrill,P,31.0,16.0,3.54,113.0,75.0,0.0,0.0,1.0,2.0,471.0,444.0,206.0,185.0,56.0,25.0,130.0,369.0,1.22,0.249
B Stein,P,21.0,28.0,5.41,117.0,66.0,2.0,1.0,2.0,4.0,475.2,451.0,301.0,286.0,78.0,21.0,281.0,369.0,1.54,0.251
D Kelley,P,18.0,30.0,3.39,188.0,61.0,5.0,5.0,5.0,9.0,519.2,453.0,225.0,196.0,39.0,14.0,215.0,369.0,1.29,0.237
J Hughes,P,83.0,40.0,3.0,134.0,128.0,111.0,8.0,0.0,0.0,1088.0,1006.0,512.0,363.0,16.0,53.0,372.0,368.0,1.27,0.245
B Hogg,P,37.0,50.0,3.06,116.0,89.0,43.0,6.0,1.0,0.0,730.0,677.0,354.0,248.0,13.0,35.0,319.0,368.0,1.36,0.248
T McKenzie,P,18.0,21.0,3.68,64.0,60.0,0.0,0.0,0.0,0.0,344.2,243.0,143.0,141.0,52.0,9.0,111.0,368.0,1.03,0.196
L Ayala,P,38.0,47.0,3.34,534.0,0.0,0.0,0.0,19.0,46.0,554.1,581.0,233.0,206.0,54.0,35.0,139.0,367.0,1.3,0.275
E Erickson,P,34.0,57.0,3.85,145.0,93.0,42.0,6.0,4.0,0.0,822.0,805.0,458.0,352.0,37.0,35.0,379.0,367.0,1.44,0.263
N Feliz,P,21.0,20.0,3.55,362.0,7.0,1.0,0.0,107.0,129.0,393.1,293.0,163.0,155.0,46.0,15.0,155.0,366.0,1.14,0.207
T Cingrani,P,12.0,22.0,4.01,216.0,30.0,0.0,0.0,17.0,29.0,334.2,282.0,156.0,149.0,47.0,13.0,160.0,366.0,1.32,0.23
R Erickson,P,35.0,53.0,4.13,135.0,117.0,24.0,0.0,1.0,1.0,799.1,868.0,419.0,367.0,68.0,14.0,251.0,365.0,1.4,0.277
R Mahaffey,P,67.0,49.0,5.01,224.0,129.0,45.0,0.0,5.0,0.0,1056.0,1181.0,673.0,588.0,84.0,27.0,452.0,365.0,1.55,0.28
W Stock,P,27.0,13.0,3.6,321.0,3.0,0.0,0.0,22.0,0.0,517.1,434.0,224.0,207.0,60.0,15.0,215.0,365.0,1.25,0.231
T Morgan,P,67.0,47.0,3.61,443.0,61.0,18.0,7.0,64.0,0.0,1023.1,1040.0,467.0,410.0,95.0,40.0,300.0,364.0,1.31,0.27
B Humphreys,P,27.0,21.0,3.36,319.0,4.0,0.0,0.0,20.0,22.0,566.0,482.0,240.0,211.0,55.0,13.0,219.0,364.0,1.24,0.234
C Narveson,P,30.0,19.0,4.71,118.0,65.0,0.0,0.0,0.0,2.0,435.1,428.0,236.0,228.0,58.0,10.0,161.0,364.0,1.35,0.256
A Telemaco,P,23.0,35.0,4.94,219.0,64.0,1.0,0.0,0.0,2.0,561.0,572.0,337.0,308.0,92.0,25.0,194.0,364.0,1.37,0.265
B Boland,P,68.0,53.0,3.25,209.0,119.0,59.0,10.0,13.0,0.0,1062.0,925.0,460.0,383.0,13.0,28.0,432.0,364.0,1.28,0.24
R Ramirez,P,23.0,21.0,3.42,424.0,0.0,0.0,0.0,9.0,22.0,434.2,370.0,182.0,165.0,32.0,9.0,190.0,364.0,1.29,0.232
J Butcher,P,36.0,49.0,4.42,164.0,113.0,23.0,6.0,6.0,6.0,833.2,931.0,444.0,409.0,79.0,17.0,229.0,363.0,1.39,0.284
R Melton,P,30.0,50.0,3.62,162.0,87.0,25.0,6.0,5.0,0.0,704.0,624.0,330.0,283.0,22.0,13.0,395.0,363.0,1.45,0.241
M Mason,P,29.0,39.0,4.53,140.0,90.0,7.0,2.0,0.0,0.0,605.2,625.0,335.0,305.0,65.0,11.0,249.0,363.0,1.44,0.268
H Wyse,P,79.0,70.0,3.52,251.0,159.0,67.0,11.0,8.0,0.0,1257.2,1338.0,581.0,492.0,66.0,24.0,373.0,362.0,1.36,0.274
B Capra,P,31.0,37.0,3.87,142.0,61.0,16.0,5.0,5.0,8.0,544.1,479.0,256.0,234.0,60.0,10.0,258.0,362.0,1.35,0.237
B Emslie,P,44.0,44.0,3.19,91.0,90.0,85.0,5.0,0.0,0.0,792.1,775.0,507.0,281.0,9.0,19.0,165.0,362.0,1.19,0.318
C Perez,P,16.0,24.0,3.51,393.0,0.0,0.0,0.0,133.0,158.0,379.1,304.0,160.0,148.0,45.0,26.0,165.0,362.0,1.24,0.219
E Summers,P,68.0,45.0,2.42,138.0,112.0,79.0,9.0,3.0,0.0,999.0,930.0,404.0,269.0,19.0,46.0,221.0,362.0,1.15,0.246
G Hemming,P,91.0,82.0,4.53,204.0,168.0,156.0,7.0,6.0,0.0,1587.2,1795.0,1120.0,800.0,55.0,52.0,690.0,362.0,1.57,0.279
S Shea,P,56.0,46.0,3.8,195.0,118.0,48.0,12.0,5.0,0.0,943.2,849.0,453.0,398.0,66.0,19.0,497.0,361.0,1.43,0.243
T Clevenger,P,36.0,37.0,4.18,307.0,40.0,6.0,2.0,30.0,0.0,694.2,706.0,370.0,323.0,61.0,14.0,298.0,361.0,1.45,0.265
B Champion,P,34.0,50.0,4.69,202.0,102.0,13.0,3.0,2.0,3.0,804.1,873.0,450.0,419.0,63.0,13.0,354.0,360.0,1.53,0.282
B Backe,P,31.0,29.0,5.23,145.0,79.0,1.0,1.0,0.0,0.0,525.1,574.0,313.0,305.0,87.0,18.0,238.0,360.0,1.55,0.28
B Ross,P,56.0,95.0,4.94,237.0,182.0,65.0,6.0,2.0,0.0,1365.1,1545.0,882.0,749.0,114.0,7.0,573.0,360.0,1.55,0.283
J Alvarez,P,22.0,25.0,3.47,447.0,8.0,0.0,0.0,4.0,15.0,420.2,416.0,186.0,162.0,39.0,13.0,137.0,360.0,1.31,0.255
K Sanders,P,29.0,45.0,2.97,408.0,1.0,0.0,0.0,86.0,104.0,656.2,564.0,240.0,217.0,50.0,17.0,258.0,360.0,1.25,0.235
S Mura,P,30.0,39.0,4.0,167.0,83.0,12.0,2.0,5.0,5.0,632.2,627.0,311.0,281.0,46.0,4.0,289.0,360.0,1.45,0.263
S Mura,P,30.0,39.0,4.0,167.0,83.0,12.0,2.0,5.0,5.0,632.2,627.0,311.0,281.0,46.0,4.0,289.0,360.0,1.45,0.263
R Montero,P,18.0,23.0,4.64,214.0,30.0,0.0,0.0,30.0,40.0,358.2,360.0,201.0,185.0,39.0,15.0,162.0,359.0,1.46,0.263
C Reitsma,P,32.0,46.0,4.7,338.0,53.0,1.0,1.0,37.0,64.0,609.0,696.0,354.0,318.0,76.0,16.0,164.0,359.0,1.41,0.287
F Miller,P,52.0,66.0,2.99,163.0,127.0,68.0,14.0,4.0,0.0,1010.0,944.0,420.0,336.0,21.0,29.0,254.0,359.0,1.19,0.253
T Kahnle,P,9.0,9.0,3.78,298.0,0.0,0.0,0.0,5.0,20.0,290.1,230.0,142.0,122.0,30.0,8.0,135.0,358.0,1.26,0.217
M Petkovsek,P,46.0,28.0,4.74,390.0,41.0,1.0,1.0,5.0,14.0,710.0,797.0,411.0,374.0,82.0,35.0,222.0,358.0,1.44,0.288
J G?mez,P,28.0,30.0,4.51,315.0,46.0,0.0,0.0,40.0,51.0,555.1,619.0,307.0,278.0,62.0,20.0,184.0,358.0,1.45,0.284
S Radinsky,P,42.0,25.0,3.44,557.0,0.0,0.0,0.0,52.0,52.0,481.2,461.0,208.0,184.0,33.0,12.0,209.0,358.0,1.39,0.253
J L?pez,P,30.0,17.0,3.48,839.0,0.0,0.0,0.0,14.0,29.0,533.1,484.0,227.0,206.0,26.0,27.0,235.0,358.0,1.35,0.244
F Linzy,P,62.0,57.0,2.85,516.0,2.0,0.0,0.0,111.0,131.0,816.2,790.0,315.0,259.0,35.0,14.0,282.0,358.0,1.31,0.257
W Gardner,P,18.0,30.0,4.9,189.0,44.0,1.0,0.0,14.0,14.0,466.1,476.0,277.0,254.0,52.0,8.0,218.0,358.0,1.49,0.265
B Koch,P,29.0,25.0,3.89,379.0,0.0,0.0,0.0,163.0,193.0,407.1,379.0,192.0,176.0,41.0,18.0,191.0,357.0,1.4,0.247
K Ligtenberg,P,17.0,20.0,3.82,386.0,0.0,0.0,0.0,48.0,56.0,390.2,357.0,173.0,166.0,46.0,4.0,158.0,357.0,1.32,0.241
K Loe,P,34.0,43.0,4.49,322.0,48.0,1.0,1.0,4.0,22.0,569.0,635.0,331.0,284.0,63.0,15.0,184.0,357.0,1.44,0.281
H Pruett,P,29.0,48.0,4.63,211.0,69.0,28.0,1.0,13.0,0.0,745.0,816.0,468.0,383.0,28.0,37.0,396.0,357.0,1.63,0.286
J Hamilton,P,32.0,40.0,4.53,218.0,65.0,8.0,2.0,20.0,22.0,611.2,597.0,357.0,308.0,48.0,13.0,348.0,357.0,1.54,0.259
T Mathews,P,32.0,26.0,3.82,362.0,0.0,0.0,0.0,16.0,19.0,435.1,406.0,210.0,185.0,49.0,12.0,164.0,357.0,1.31,0.246
B Klinger,P,66.0,61.0,3.68,265.0,130.0,48.0,7.0,23.0,0.0,1089.2,1153.0,523.0,445.0,46.0,20.0,358.0,357.0,1.39,0.271
D Maas,P,45.0,44.0,4.19,195.0,91.0,21.0,7.0,15.0,0.0,734.2,745.0,399.0,342.0,71.0,18.0,284.0,356.0,1.4,0.264
R De La Rosa,P,26.0,30.0,4.49,98.0,70.0,0.0,0.0,0.0,2.0,421.1,428.0,219.0,210.0,62.0,13.0,157.0,356.0,1.39,0.264
L Moren,P,48.0,57.0,2.95,141.0,105.0,62.0,10.0,3.0,0.0,882.0,797.0,394.0,289.0,17.0,26.0,331.0,356.0,1.28,0.248
G Rhodes,P,43.0,74.0,4.85,200.0,135.0,47.0,1.0,5.0,0.0,1048.2,1196.0,676.0,565.0,74.0,10.0,477.0,356.0,1.6,0.286
R Stanek,P,8.0,13.0,3.32,284.0,56.0,0.0,0.0,4.0,15.0,298.0,226.0,123.0,110.0,38.0,6.0,155.0,356.0,1.28,0.208
J Farrell,P,36.0,46.0,4.56,116.0,109.0,13.0,2.0,0.0,0.0,698.2,732.0,383.0,354.0,72.0,31.0,250.0,355.0,1.41,0.27
C Knapp,P,36.0,32.0,4.99,122.0,99.0,15.0,0.0,1.0,1.0,604.1,642.0,372.0,335.0,72.0,20.0,250.0,355.0,1.48,0.272
J Easterly,P,23.0,33.0,4.62,321.0,36.0,0.0,0.0,14.0,14.0,611.1,663.0,360.0,314.0,48.0,17.0,319.0,350.0,1.61,0.283
B Badenhop,P,20.0,27.0,3.74,418.0,10.0,0.0,0.0,4.0,16.0,512.1,519.0,234.0,213.0,35.0,13.0,153.0,350.0,1.31,0.265
A Milnar,P,57.0,58.0,4.22,188.0,127.0,49.0,10.0,7.0,0.0,996.1,1043.0,551.0,467.0,43.0,7.0,495.0,350.0,1.54,0.27
